date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:42	115187/115187	---M-Z	200	added ('OK')	text/html	etag:%221c1f3-6267320ddfc71-gzip%22	https://techzaa.in/larkon/admin/pages-permissions.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-permissions.html	(from https://techzaa.in/larkon/admin/)
14:04:42	114466/114466	---M-Z	200	added ('OK')	text/html	etag:%221bf22-6267320dd8f10-gzip%22	https://techzaa.in/larkon/admin/customer-list.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/customer-list.html	(from https://techzaa.in/larkon/admin/)
14:04:42	118343/118343	---M-Z	200	added ('OK')	text/html	etag:%221ce47-6267320dd8f10-gzip%22	https://techzaa.in/larkon/admin/customer-detail.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/customer-detail.html	(from https://techzaa.in/larkon/admin/)
14:04:43	136848/136848	---M-Z	200	added ('OK')	text/html	etag:%2221690-6267320de2b51-gzip%22	https://techzaa.in/larkon/admin/seller-list.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/seller-list.html	(from https://techzaa.in/larkon/admin/)
14:04:43	175080/175080	---M-Z	200	added ('OK')	text/html	etag:%222abe8-6267320de2b51-gzip%22	https://techzaa.in/larkon/admin/seller-details.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/seller-details.html	(from https://techzaa.in/larkon/admin/)
14:04:43	103781/103781	---M-Z	200	added ('OK')	text/html	etag:%2219565-6267320de2b51-gzip%22	https://techzaa.in/larkon/admin/seller-edit.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/seller-edit.html	(from https://techzaa.in/larkon/admin/)
14:04:44	103574/103574	---M-Z	200	added ('OK')	text/html	etag:%2219496-6267320de2b51-gzip%22	https://techzaa.in/larkon/admin/seller-add.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/seller-add.html	(from https://techzaa.in/larkon/admin/)
14:04:45	183697/183697	---M-Z	200	added ('OK')	text/html	etag:%222cd91-6267320dd8f10-gzip%22	https://techzaa.in/larkon/admin/coupons-list.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/coupons-list.html	(from https://techzaa.in/larkon/admin/)
14:04:45	94431/94431	---M-Z	200	added ('OK')	text/html	etag:%22170df-6267320dd8f10-gzip%22	https://techzaa.in/larkon/admin/coupons-add.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/coupons-add.html	(from https://techzaa.in/larkon/admin/)
14:04:45	110609/110609	---M-Z	200	added ('OK')	text/html	etag:%221b011-6267320ddfc71-gzip%22	https://techzaa.in/larkon/admin/pages-review.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-review.html	(from https://techzaa.in/larkon/admin/)
14:04:45	328512/328512	---M-Z	200	added ('OK')	text/html	etag:%2250340-6267320dd6030-gzip%22	https://techzaa.in/larkon/admin/apps-email.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/apps-email.html	(from https://techzaa.in/larkon/admin/)
14:04:46	91062/91062	---M-Z	200	added ('OK')	text/html	etag:%22163b6-6267320dd40f0-gzip%22	https://techzaa.in/larkon/admin/apps-calendar.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/apps-calendar.html	(from https://techzaa.in/larkon/admin/)
14:04:46	118497/118497	---M-Z	200	added ('OK')	text/html	etag:%221cee1-6267320dd6030-gzip%22	https://techzaa.in/larkon/admin/apps-todo.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/apps-todo.html	(from https://techzaa.in/larkon/admin/)
14:04:46	103971/103971	---M-Z	200	added ('OK')	text/html	etag:%2219623-6267320ddae50-gzip%22	https://techzaa.in/larkon/admin/help-center.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/help-center.html	(from https://techzaa.in/larkon/admin/)
14:04:46	91220/91220	---M-Z	200	added ('OK')	text/html	etag:%2216454-6267320de0c11-gzip%22	https://techzaa.in/larkon/admin/privacy-policy.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/privacy-policy.html	(from https://techzaa.in/larkon/admin/)
14:04:47	86077/86077	---M-Z	200	added ('OK')	text/html	etag:%221503d-6267320ddfc71-gzip%22	https://techzaa.in/larkon/admin/pages-starter.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-starter.html	(from https://techzaa.in/larkon/admin/)
14:04:47	5360/5360	---M-Z	200	added ('OK')	text/html	etag:%2214f0-623282c060eda-gzip%22	https://techzaa.in/larkon/admin/pages-comingsoon.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-comingsoon.html	(from https://techzaa.in/larkon/admin/)
14:04:47	101405/101405	---M-Z	200	added ('OK')	text/html	etag:%2218c1d-6267320ddfc71-gzip%22	https://techzaa.in/larkon/admin/pages-timeline.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-timeline.html	(from https://techzaa.in/larkon/admin/)
14:04:48	3532/3532	---M-Z	200	added ('OK')	text/html	etag:%22dcc-623282c060eda-gzip%22	https://techzaa.in/larkon/admin/pages-maintenance.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-maintenance.html	(from https://techzaa.in/larkon/admin/)
14:04:48	3517/3517	---M-Z	200	added ('OK')	text/html	etag:%22dbd-623282c060eda-gzip%22	https://techzaa.in/larkon/admin/pages-404.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-404.html	(from https://techzaa.in/larkon/admin/)
14:04:48	93726/93726	---M-Z	200	added ('OK')	text/html	etag:%2216e1e-6267320ddfc71-gzip%22	https://techzaa.in/larkon/admin/pages-404-alt.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/pages-404-alt.html	(from https://techzaa.in/larkon/admin/)
14:04:49	6237/6237	---M-Z	200	added ('OK')	text/html	etag:%22185d-623282c0591da-gzip%22	https://techzaa.in/larkon/admin/auth-signup.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/auth-signup.html	(from https://techzaa.in/larkon/admin/)
14:04:49	4290/4290	---M-Z	200	added ('OK')	text/html	etag:%2210c2-623282c0591da-gzip%22	https://techzaa.in/larkon/admin/auth-password.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/auth-password.html	(from https://techzaa.in/larkon/admin/)
14:04:49	172894/172894	---M-Z	200	added ('OK')	text/html	etag:%222a35e-6267320de4a91-gzip%22	https://techzaa.in/larkon/admin/widgets.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/widgets.html	(from https://techzaa.in/larkon/admin/)
14:04:49	123899/123899	---M-Z	200	added ('OK')	text/html	etag:%221e3fb-6267320de3af1-gzip%22	https://techzaa.in/larkon/admin/ui-accordion.html	C:/wamp64/www/admin%20panel/techzaa.in/larkon/admin/ui-accordion.html	(from https://techzaa.in/larkon/admin/)
